0.006242,0.0394719988,0.0335070007
-0.0302469991,0.1252530068,0.002903
-0.0451770015,0.1289709955,0.001845
0.008529,0.0348879993,0.0362650007
-0.0745830014,0.1734569967,-0.038075
-0.0841479972,0.1536500007,0.0123539995
-0.0053119999,0.1000389978,-0.0239690002
-0.068057999,0.1499879956,0.0386909992
-0.0618590005,0.1548269987,0.003852
-0.0715560019,0.1613920033,-0.0095189996
-0.078858003,0.1714480072,-0.039903
-0.0663980022,0.1641049981,-0.019204
-0.0275759995,0.1257659942,0.012658
-0.042227,0.1277440041,0.0161620006
0.0093520004,0.1308359951,0.005992
0.0292000007,0.1197289973,0.0233159997
-0.0653610006,0.1741359979,-0.0490350015
-0.0089170001,0.035108,0.0414690003
0.0335070007,0.0468989983,0.0306809992
-0.0064590001,0.1289529949,0.0260770004
0.0319949985,0.1168399975,0.001523
-0.0357749984,0.0813700035,-0.0222089998
-0.0594949983,0.0747189969,0.0418119989
-0.0793780014,0.1549219936,0.0242880005
-0.0339969993,0.1525669992,-0.000573
-0.0191370007,0.0348399989,0.0448530018
-0.001395,0.0385700017,0.0219100006
0.0049700001,0.034035001,0.0035929999
-0.0282719992,0.0376890004,0.0226210002
0.0223130006,0.1247389987,0.0235990006
-0.0764970034,0.1175440028,0.0520469993
-0.0449899994,0.166930005,-0.0078539997
-0.0285919998,0.0494860001,-0.0235099997
-0.0669070035,0.0448190011,0.0070219999
-0.075496003,0.1414230019,0.0471969992
-0.0308040008,0.0345330015,0.0408760011
-0.0665299967,0.1492830068,-0.0337539986
-0.013948,0.0625839978,0.0539849997
0.0189839993,0.1276540011,0.0109559996
-0.00349,0.1223890036,0.0359469987
0.0465949997,0.0750439987,0.0151559999
-0.0348349996,0.0347209983,0.0345779993
0.0128920004,0.1275729984,0.0272920001
-0.0755020007,0.1316689998,0.0524940006
-0.0305649992,0.0383250006,0.0341399983
-0.0579690002,0.0408149995,0.0462220013
0.0128100002,0.0891819969,-0.030491
-0.0581689999,0.1559199989,0.0113340002
0.049194999,0.0732159987,0.0116569996
-0.0646829978,0.0432740003,0.0336959995
0.0562690012,0.0726260021,0.0113629997
-0.0238589998,0.0838989988,0.0547080003
0.0544189997,0.072563,0.0195700005
-0.0270499997,0.0334829986,-0.0265280008
-0.0256590005,0.0810400024,0.052356001
-0.0606160015,0.0459479988,0.0402050018
-0.0625329986,0.1555549949,0.0257430002
-0.0054850001,0.0519439988,0.0528969988
-0.0190609992,0.0639529973,0.0505400002
-0.0267639998,0.1770029962,-0.0181719996
-0.0149940001,0.0395460017,0.0398579985
0.0553649999,0.0492819995,0.0192079991
-0.0621059984,0.167817995,-0.0515919998
-0.0749899969,0.1398659945,-0.006476
-0.0766749978,0.1540769935,0.000107
0.0045050001,0.0870160013,0.0568399988
0.0451849997,0.086172998,0.021164
-0.076439999,0.163184002,-0.0180709995
-0.0374960005,0.1207289994,0.0294160005
0.043407999,0.0958969966,0.0221480001
-0.072871998,0.0355550013,0.001036
-0.0713279992,0.0982040018,0.0407619998
-0.0810690001,0.1114720032,-0.000646
-0.0327179991,0.039636001,0.0507620014
-0.0503120013,0.0487530008,0.0166749991
-0.0547670014,0.0812269971,-0.0214089993
-0.0764850006,0.1483850032,0.0403890014
-0.022721,0.1626819968,-0.0153630003
-0.0307260007,0.0915720016,-0.0247469991
0.058143001,0.0551650003,0.0211999994
-0.0485970005,0.0359099992,0.0092550004
0.0591080002,0.0705379993,0.0151469996
-0.0541439988,0.1513369977,0.0259240009
-0.0543529987,0.1550340056,0.0127440002
-0.0743959993,0.1498920023,-0.0310960002
-0.0829479992,0.1280169934,-0.0045790002
-0.0528870001,0.0334290005,0.0213079993
-0.0848399997,0.1243709996,0.0492350012
-0.036102999,0.1652009934,-0.0144400001
-0.0068870001,0.1087910011,-0.0226029996
-0.0770319998,0.0887539983,0.0382810012
-0.091192998,0.1474889964,0.0241289996
-0.0564970002,0.1056810021,0.0408230014
-0.0361049995,0.0383230001,-0.0122790001
-0.0480079986,0.0642699972,0.0370009989
0.0234089997,0.0418640003,-0.007669
-0.0664959997,0.037002001,0.0293940008
0.003117,0.1131249964,-0.019994
0.0607739985,0.0651170015,0.0161630008
-0.0602519996,0.034678001,0.0430710018
-0.0336459987,0.0562900007,-0.0107620005
-0.0652680025,0.1638530046,-0.0591670014
-0.086668998,0.1352130026,0.0450390019
-0.0426749997,0.0622010008,-0.013185
0.0320449993,0.0611339994,-0.0177679993
-0.0703390017,0.0353330001,0.010764
